Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"40","Braxton Bokos","Male","boulder","CO","US","MPRO","FIN","4:08:26","0:23:58","0:01:48","1:59:30","0:01:40","1:41:30","55","52","43","2873","6","6","6","9","9","9","55","52","43","14906","1438","108","7170","100","6090"
"5005","Jodie Stimpson","Female","Langley","West midlands","GB","FPRO","FIN","4:09:51","0:25:32","0:01:54","2:13:38","0:01:31","1:27:16","56","4","4","2281","14","1","1","59","4","4","56","4","4","14991","1532","114","8018","91","5236"
"1853","Logan Thralls","Male","DENVER","CO","US","M18-24","FIN","4:10:03","0:30:03","0:02:39","2:11:17","0:01:43","1:24:21","57","53","2","3315","119","97","4","71","66","2","57","53","2","15003","1803","159","7877","103","5061"
"60","Jake Bamforth","Male","Fort Collins","CO","US","MPRO","FIN","4:11:14","0:26:24","0:01:59","2:09:01","0:01:24","1:32:27","58","54","44","2822","39","34","28","46","45","37","58","54","44","15074","1584","119","7741","84","5547"
"38","Jonathan Fecik","Male","Branford","CT","US","MPRO","FIN","4:11:24","0:27:43","0:02:00","2:05:09","0:02:15","1:34:16","59","55","45","2819","59","51","32","29","28","27","59","55","45","15084","1663","120","7509","135","5656"
"63","Zach Aldrich","Male","Austin","TX","US","MPRO","FIN","4:12:48","0:28:18","0:02:42","2:11:43","0:01:35","1:28:29","60","56","46","2794","79","68","41","67","62","49","60","56","46","15168","1698","162","7903","95","5309"
"1371","Mitchell Child","Male","SLC","UT","US","M25-29","FIN","4:13:22","0:28:57","0:02:36","2:10:23","0:01:30","1:29:56","61","57","6","3230","101","87","11","64","59","6","61","57","6","15202","1737","156","7823","90","5396"
"67","Brian Folts","Male","Englewood","CO","US","MPRO","FIN","4:13:37","0:30:42","0:02:07","2:13:14","0:02:10","1:25:24","62","58","47","2779","144","113","49","77","72","52","62","58","47","15217","1842","127","7994","130","5124"
"5031","Erika Ackerlund","Female","Boulder","CO","US","FPRO","FIN","4:14:57","0:25:34","0:01:44","2:13:48","0:01:18","1:32:33","63","5","5","1975","16","3","3","60","5","5","63","5","5","15297","1534","104","8028","78","5553"
"1723","William Balady","Male","COLORADO SPGS","CO","US","M30-34","FIN","4:15:13","0:28:17","0:03:11","2:12:27","0:01:54","1:29:24","64","59","3","3264","78","67","9","70","65","5","64","59","3","15313","1697","191","7947","114","5364"
"1334","Brian Llamas","Male","Longmont","CO","MX","M30-34","FIN","4:15:40","0:33:09","0:02:57","2:17:52","0:01:33","1:20:09","65","60","4","3256","236","176","39","120","108","15","65","60","4","15340","1989","177","8272","93","4809"
"5001","Lesley Smith","Female","Boulder","CO","US","FPRO","FIN","4:16:45","0:28:13","0:02:06","2:17:27","0:01:55","1:27:04","66","6","6","1867","77","11","7","84","7","7","66","6","6","15405","1693","126","8247","115","5224"
"1430","John Seddon","Male","Colorado Springs","CO","US","M40-44","FIN","4:16:47","0:27:28","0:02:58","2:06:51","0:02:14","1:37:17","67","61","1","3500","52","45","1","44","43","1","67","61","1","15407","1648","178","7611","134","5837"
"52","Steven Parker","Male","Arlington","VA","US","MPRO","FIN","4:18:31","0:30:57","0:01:48","2:21:58","0:01:38","1:22:10","68","62","48","2691","153","120","52","125","112","56","68","62","48","15511","1857","108","8518","98","4930"
"165","Fredy Acevedo","Male","Panama City","Panama","CL","M30-34","FIN","4:19:00","0:31:02","0:02:50","2:09:31","0:01:51","1:33:47","69","63","5","3196","155","122","22","69","64","4","69","63","5","15540","1862","170","7771","111","5627"
"80","Alex Lulka","Male","PRAIRIE VIEW","IL","US","MPRO","FIN","4:19:23","0:28:38","0:02:08","2:11:27","0:02:01","1:35:09","70","64","49","2675","93","80","47","65","60","47","70","64","49","15563","1718","128","7887","121","5709"
"41","Kevin Bishop","Male","San Francisco","foreigner","US","MPRO","FIN","4:20:05","0:26:08","0:02:02","2:14:44","0:01:48","1:35:23","71","65","50","2663","33","29","23","68","63","50","71","65","50","15605","1568","122","8084","108","5723"
"1553","Ben Munguia","Male","AUSTIN","TX","US","M35-39","FIN","4:20:11","0:28:44","0:03:15","2:14:05","0:01:56","1:32:11","72","66","2","3261","96","83","7","76","71","5","72","66","2","15611","1724","195","8045","116","5531"
"1760","Kevin Canavan","Male","DENVER","CO","US","M30-34","FIN","4:20:12","0:30:57","0:03:05","2:13:34","0:02:47","1:29:48","73","67","6","3174","154","121","21","80","74","6","73","67","6","15612","1857","185","8014","167","5388"
"5011","Alycia Fast","Female","SALT LAKE CTY","UT","US","FPRO","FIN","4:20:45","0:29:28","0:02:04","2:22:23","0:01:50","1:25:00","74","7","7","1627","107","18","10","119","12","12","74","7","7","15645","1768","124","8543","110","5100"
"1490","Lane Monroe","Male","LUBBOCK","TX","US","M18-24","FIN","4:20:46","0:27:21","0:02:37","2:14:31","0:02:17","1:34:00","75","68","3","3122","48","41","1","72","67","3","75","68","3","15646","1641","157","8071","137","5640"
"212","Cooper Green","Male","Broomfield","CO","US","M25-29","FIN","4:21:25","0:27:08","0:03:23","2:17:13","0:02:01","1:31:39","76","69","7","3086","45","39","6","83","77","7","76","69","7","15685","1628","203","8233","121","5499"
"1833","Tim Hola","Male","Highlands Ranch","CO","US","M50-54","FIN","4:21:26","0:27:36","0:02:25","2:17:41","0:01:52","1:31:52","77","70","1","3500","54","47","2","82","76","1","77","70","1","15686","1656","145","8261","112","5512"
"5003","Batya Beard","Female","TUALATIN","OR","US","FPRO","FIN","4:21:46","0:30:09","0:01:59","2:18:05","0:01:47","1:29:47","78","8","8","1566","123","23","11","99","8","8","78","8","8","15706","1809","119","8285","107","5387"
"1183","Samuel Kohll","Male","Denver","CO","US","M30-34","FIN","4:22:00","0:35:11","0:03:08","2:13:29","0:02:04","1:28:07","79","71","7","3142","354","264","52","106","97","12","79","71","7","15720","2111","188","8009","124","5287"
"5014","Arlette Gonzalez","Female","México","MX-AGU","MX","FPRO","FIN","4:22:19","0:30:18","0:02:06","2:20:58","0:02:12","1:26:45","80","9","9","1533","132","27","13","118","11","11","80","9","9","15739","1818","126","8458","132","5205"
"246","Nicholas Collier","Male","COLORADO SPGS","CO","US","M40-44","FIN","4:22:49","0:28:37","0:02:53","2:16:33","0:02:25","1:32:20","81","72","2","3391","92","79","4","86","79","2","81","72","2","15769","1717","173","8193","145","5540"
"299","Thiago Mohana","Male","Fortaleza","CE","BR","M40-44","FIN","4:22:51","0:28:49","0:02:50","2:16:33","0:03:07","1:31:32","82","73","3","3390","98","84","5","87","80","3","82","73","3","15771","1729","170","8193","187","5492"
"258","Brian Lozes","Male","BOULDER","CO","US","M30-34","FIN","4:23:06","0:30:10","0:03:59","2:21:23","0:02:49","1:24:45","83","74","8","3122","126","103","16","134","119","17","83","74","8","15786","1810","239","8483","169","5085"
"54","Brice Williams","Male","Ogden","UT","US","MPRO","FIN","4:23:34","0:28:31","0:02:53","2:09:00","0:02:46","1:40:23","84","75","51","2600","88","76","45","53","52","42","84","75","51","15814","1711","173","7740","166","6023"
"5012","Tyler Hudacek","Female","BOULDER","CO","US","FPRO","FIN","4:23:48","0:30:36","0:02:20","2:19:43","0:01:50","1:29:19","85","10","10","1444","139","29","15","113","10","10","85","10","10","15828","1836","140","8383","110","5359"
"248","Zachary Smith","Male","RHOME","TX","US","M30-34","FIN","4:24:12","0:36:32","0:02:47","2:10:29","0:02:21","1:32:02","86","76","9","3102","463","341","64","95","88","10","86","76","9","15852","2192","167","7829","141","5522"
"990","Walter Schiffer","Male","Houston","TX","US","M35-39","FIN","4:24:12","0:31:55","0:03:11","2:17:18","0:01:39","1:30:09","87","77","3","3188","187","146","14","110","101","9","87","77","3","15852","1915","191","8238","99","5409"
