Bib Number,Athlete Name,Gender,City,State,Country,Division,Status,Finish Time,Swim Time,T1 Time,Bike Time,T2 Time,Run Time,Overall Rank,Gender Rank,Division Rank,AWA Points,Swim Rank (Overall),Swim Rank (Gender),Swim Rank (Division),Bike Rank (Overall),Bike Rank (Gender),Bike Rank (Division),Run Rank (Overall),Run Rank (Gender),Run Rank (Division),Finish (Seconds),Swim (Seconds),T1 (Seconds),Bike (Seconds),T2 (Seconds),Run (Seconds)
"2216","Marcia Jerram","Female","Auckland","","NZ","F25-29","FIN","4:44:17","0:32:37","0:03:38","2:36:11","0:02:31","1:29:20","36","2","1","3500","95","22","8","69","4","1","36","2","1","17057","1957","218","9371","151","5360"
"2894","Michael Mcgregor","Male","Auckland","","NZ","M40-44","FIN","4:44:36","0:36:24","0:03:51","2:25:51","0:02:39","1:35:50","37","35","7","2762","236","167","29","31","30","6","37","35","7","17076","2184","231","8751","159","5750"
"2599","Roy Sparey","Male","Mount Maunganui","BOP","NZ","M35-39","FIN","4:45:10","0:34:50","0:04:48","2:31:05","0:02:56","1:31:31","38","36","3","2898","166","125","13","57","55","5","38","36","3","17110","2090","288","9065","176","5491"
"2717","Kieran More","Male","Hawera","","NZ","M45-49","FIN","4:45:18","0:33:07","0:04:25","2:27:40","0:02:52","1:37:14","39","37","2","3413","109","84","5","27","26","1","39","37","2","17118","1987","265","8860","172","5834"
"2351","Katy Dawson","Female","Cambridge","","NZ","F50-54","FIN","4:45:30","0:32:24","0:03:41","2:32:43","0:02:35","1:34:07","40","3","1","3500","89","20","3","45","2","1","40","3","1","17130","1944","221","9163","155","5647"
"2443","Will Barnett","Male","Christchurch","AU-SA","NZ","M18-24","FIN","4:46:03","0:31:46","0:04:11","2:32:30","0:03:16","1:34:20","41","38","9","2690","68","54","15","43","42","10","41","38","9","17163","1906","251","9150","196","5660"
"2009","Grace Anderson","Female","Auckland","","NZ","F25-29","FIN","4:46:16","0:31:25","0:04:16","2:39:44","0:02:26","1:28:24","42","4","2","3464","58","10","4","87","6","2","42","4","2","17176","1885","256","9584","146","5304"
"2015","Kurt Perry","Male","Alva Beach","AU-QLD","AU","M30-34","FIN","4:46:20","0:32:02","0:03:23","2:42:50","0:02:08","1:25:56","43","39","10","2769","78","60","11","109","100","15","43","39","10","17180","1922","203","9770","128","5156"
"2772","Peter Wilkinson","Male","WINTON","AS","NZ","M50-54","FIN","4:46:33","0:31:41","0:03:32","2:31:08","0:02:17","1:37:54","44","40","4","3216","63","51","6","32","31","4","44","40","4","17193","1901","212","9068","137","5874"
"2570","Mac Sykes","Male","Whangarei","NTL","NZ","M30-34","FIN","4:46:42","0:33:44","0:04:22","2:37:44","0:02:12","1:28:39","45","41","11","2762","126","95","13","89","83","13","45","41","11","17202","2024","262","9464","132","5319"
"2719","Greg Russell","Male","Porirua","","NZ","M45-49","FIN","4:46:58","0:36:17","0:04:27","2:28:29","0:03:00","1:34:46","46","42","3","3383","227","162","11","48","46","3","46","42","3","17218","2177","267","8909","180","5686"
"2482","Julian Stevenson","Male","Auckland","","NZ","M25-29","FIN","4:47:18","0:33:47","0:04:00","2:41:12","0:03:09","1:25:10","47","43","6","2700","129","98","16","111","102","15","47","43","6","17238","2027","240","9672","189","5110"
"2451","Sebastian Wharton","Male","Auckland","AUK","NZ","M18-24","FIN","4:47:26","0:34:11","0:03:55","2:41:16","0:03:29","1:24:36","48","44","10","2665","145","111","22","114","104","19","48","44","10","17246","2051","235","9676","209","5076"
"2441","Rommel Wilson","Male","Hawarden","","NZ","M18-24","FIN","4:47:32","0:30:50","0:04:29","2:36:01","0:02:42","1:33:30","49","45","11","2663","47","41","13","61","59","14","49","45","11","17252","1850","269","9361","162","5610"
"2640","Dean Harrison","Male","New Plymouth","","NZ","M40-44","FIN","4:47:57","0:33:00","0:04:25","2:32:40","0:04:30","1:33:22","50","46","8","2702","104","79","12","54","52","9","50","46","8","17277","1980","265","9160","270","5602"
"2878","Darryl Soljan","Male","Auckland","","NZ","M55-59","FIN","4:48:04","0:34:14","0:04:19","2:20:16","0:04:11","1:45:04","51","47","1","3500","146","112","6","16","16","1","51","47","1","17284","2054","259","8416","251","6304"
"2680","Barry Watts","Male","Taupo","SK","NZ","M40-44","FIN","4:48:49","0:30:06","0:04:34","2:33:37","0:03:07","1:37:25","52","48","9","2687","39","34","4","42","41","8","52","48","9","17329","1806","274","9217","187","5845"
"2579","Jonathan Scott","Male","Northcote","","NZ","M35-39","FIN","4:50:22","0:31:42","0:04:22","2:41:15","0:03:15","1:29:49","53","49","4","2804","65","52","4","101","93","11","53","49","4","17422","1902","262","9675","195","5389"
"2726","Johan Vanhoovels","Male","Ngatea","North Island","NZ","M45-49","FIN","4:50:36","0:39:45","0:04:45","2:29:19","0:03:32","1:33:16","54","50","4","3318","398","256","19","75","71","5","54","50","4","17436","2385","285","8959","212","5596"
"2907","Amy Macpherson","Female","Como","AU-WA","AU","F35-39","FIN","4:51:06","0:33:42","0:04:31","2:39:26","0:02:55","1:30:32","55","5","1","3500","124","30","2","102","9","1","55","5","1","17466","2022","271","9566","175","5432"
"2580","Oliver Allum","Male","Auckland","North Island","NZ","M35-39","FIN","4:51:48","0:39:00","0:04:04","2:29:13","0:02:13","1:37:18","56","51","5","2778","360","234","30","67","64","7","56","51","5","17508","2340","244","8953","133","5838"
"2760","Mike Woodd","Male","Cambridge","","NZ","M50-54","FIN","4:52:17","0:38:27","0:05:04","2:26:48","0:03:49","1:38:09","57","52","5","3113","333","217","18","55","53","5","57","52","5","17537","2307","304","8808","229","5889"
"2886","Jared Bowden","Male","Auckland","AUK","NZ","M40-44","FIN","4:52:20","0:27:34","0:04:13","2:40:56","0:02:37","1:37:00","58","53","10","2623","12","10","2","72","68","13","58","53","10","17540","1654","253","9656","157","5820"
"2635","Luciano Camilot","Male","","AUK","BR","M40-44","FIN","4:52:35","0:35:05","0:04:50","2:31:13","0:02:32","1:38:55","59","54","11","2619","181","135","25","60","58","10","59","54","11","17555","2105","290","9073","152","5935"
"2898","Oliver Fahey","Male","Wellington","North Island","NZ","M25-29","FIN","4:52:36","0:35:02","0:05:05","2:36:56","0:02:44","1:32:49","60","55","7","2604","178","132","21","99","91","12","60","55","7","17556","2102","305","9416","164","5569"
"2513","Titouan Lamouric","Male","Auckland","AUCKLAND","NZ","M25-29","FIN","4:52:39","0:32:13","0:05:17","2:34:25","0:02:53","1:37:51","61","56","8","2603","83","65","11","66","63","10","61","56","8","17559","1933","317","9265","173","5871"
"2677","gareth mccash","Male","Tawa","","NZ","M40-44","FIN","4:52:40","0:34:33","0:05:10","2:36:14","0:02:49","1:33:54","62","57","12","2617","156","120","22","90","84","19","62","57","12","17560","2073","310","9374","169","5634"
